,video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,suggested_words,url,english_transcript,german_transcript
22,7358365477648764192,2024-04-16T09:36:19,15,DE,5807,192,716,79300,#deutschlandzuerst🇩🇪 #nurnochafd💙 #afd #politikwechsel #deutschland #reclaimtiktok #politikwende ,False,,miguelklaussafd,Miguel Klauß,,,,,,False,politik deutschland / deutschland / afd wahlen / neuwahlen deutschland,https://www.tiktok.com/@miguelklaussafd/video/7358365477648764192,,
23,7353261338627411232,2024-04-02T15:29:34,15,DE,2849,51,211,27000,#politikwechsel #deutschlandzuerst🇩🇪 #politik #reclaimtiktok #nurnochafd💙 #umfrage #deutschland #AfD ,False,,miguelklaussafd,Miguel Klauß,,,,,,False,politik deutschland / deutschland / afd wahlen,https://www.tiktok.com/@miguelklaussafd/video/7353261338627411232,,
24,7354350968705666336,2024-04-05T13:57:54,20,DE,3419,268,57,20600,#björnhöcke #höcke #afd #afddeutschland #edit #viraledit #viral #viralvideo #viraltiktok ,False,,jason.afd,𝗝𝗮𝘀𝗼𝗻 𝗔𝗳𝗗🇩🇪,,,,,,False,höcke / björn,https://www.tiktok.com/@jason.afd/video/7354350968705666336,,
25,7360710519692561696,2024-04-22T17:16:15,74,DE,2654,50,150,24100,#AfD #badenwürttemberg #deutschland ,False,,miguelklaussafd,Miguel Klauß,,,,,,False,Afd Plan / baden württemberg,https://www.tiktok.com/@miguelklaussafd/video/7360710519692561696,Winfried Herrmann the Green Minister of Transport in Baden Württemberg  has issued an election recommendation and an election recommendation to elect the AfD you do not believe me then listen inside they are the party of the small great motorist and nothing more and they should finally give themselves the new name Motorists party for German you do not even have to your kürzle and he is absolutely right about that we are the party that protects motorists and want to make individual mobility affordable ever higher motor vehicle taxes ever higher resident park fees or ever higher CO2 tax we are determined against we also want to abolish the CO2 tax in full because it does not serve to protect the climate but only for increased state revenues individual mobility and that they remain affordable Is important for many people that the way  need the car on the way to work and just in the country there are no alternatives and there will be no alternatives for a long time for many people will always individual mobility and the car Be number 1 because it has a high degree of flexibility promises and therefore there must be an end to the rip-off of motorists and that's why I can only welcome the tip from Winfred Herrmann the Green Minister of Transport  if you have a car and depend on it then you have to choose only the AfD in every election ,Winfried Herrmann der Grüne Verkehrsminister in Baden Württemberg hat eine Wahlempfehlung und zwar eine Wahlempfehlung die AfD zu wählen ihr glaubt mir nicht dann hört mal rein sie sind die Partei des kleinen großen Autofahrers und mehr nicht und sie sollen sich endlich den neuen Namen geben Autofahrer Partei für deutsche müsst ihr nicht mal euer kürzle und da hat er vollkommen recht wir sind die Partei die die Autofahrer schützt und die individuelle Mobilität bezahlbar lassen wollen immer höhere KFZ Steuern immer höhere Anwohnerparkgebühren oder immer höhere CO2 Steuer da sind wir entschieden dagegen wir wollen auch die CO2 Steuer vollumfänglich abschaffen weil sie nicht dem Klimaschutz dient sondern nur für erhöhte staatseinnahmen die individuelle mobilität und dass sie bezahlbar bleiben ist wichtig für viele Menschen die den Weg  auf dem Weg zur Arbeit das Auto benötigen und gerade auf dem Land gibt es keine Alternativen und wird es auch lange Zeit keine Alternativen geben für viele Menschen wird immer die individuelle Mobilität und das Auto Nummer 1 sein weil es eben eine hohe Flexibilität verspricht und deswegen muss Schluss sein mit der Abzocke der Autofahrer und deswegen kann ich den Tipp nur begrüßen von Winfred Herrmann dem Grünen Verkehrsminister  wenn du ein Auto hast und darauf angewiesen bist dann bleibt dir bei jeder Wahl nur die AfD zu wählen 
26,7360593819227655456,2024-04-22T09:43:28,15,DE,2776,24,397,25200,#PolitischeWende #WirSindDasVolk #afdwählenistnotwehr #AfD #MutzurWahrheit #fyp #umfrage #nurnochafd💙 #reclaimtiktok ,False,,miguelklaussafd,Miguel Klauß,,,,,,False,afd wahlen,https://www.tiktok.com/@miguelklaussafd/video/7360593819227655456,,
27,7356924156899822880,2024-04-12T12:23:19,122,DE,0,0,817,0,Das TV-Duell zwischen den Spitzenkandidaten Voigt (CDU) und Höcke (AfD) im Zuge der Landtagswahl in Thüringen haben eines offenbart: Thüringen ist verloren! #noafd #voigt #höcke ,False,,danoclock,Dan O‘Clock,,,,,,False,höcke / afd wahlen / thüringen / cdu / cdu vs afd jetzt,https://www.tiktok.com/@danoclock/video/7356924156899822880,"you have the TV duel between CDU Vogt and Bernd ordered from Themo? Hit uh,  Höcke seen what?  1 Punch and Judy theater or? and people with all the love and partial fear of the problem of our time,  how can one avoid the complete lack of concept in Bernd Höcke's vision of a völkisch policy not see? apart from that, that Höcker absolutely does not stand by it, what he propagates, Memory gaps in the wood, shaman evidence and instead of answering only polemics sprayed like 1 roasted dwarf poodle on the dog hates it when he puts into basic theories about the Remigation has emigrated. German Vogt doesn't really have to do anything. Höcke completely disassembles itself. he reveals his lack of understanding for the Importance of Germany as an export nation, 1 deck seat talks nicely and phaselt from climate hysteria in the EU, with it by the way more and more people because of the consequences of climate change have to flee. so he is against measures, Combat the causes of flight, at the same time against the reception of refugees. What the fuck? is not so, that all serious Climate researcher in front of humans for 50 years were made climate change. but is so and we actually couldn't be hysterical enough, if you take a look, what is going on in the world in terms of climate technology. well,  really funny in this showy tvdl i found the obvious invented tradition of citizens, that report the Höcke crying, that they can no longer afford anything. OB he then also told them, that the policy of the AfD the Situation would be exacerbated keyword, Limit social benefit, less taxes for.  Rich and so at the old remigration song by the way,  both have really agreed. but even there Höcke overlooks, that every 4th doctor in the Thuringian clinics - From abroad comes. the skilled workers Deficiency he wants but anyway by mass reproduction German babies solve. I wouldn't let a baby doctor me. well, as a circle after the underground passages of its My fighting book was interviewed, he could not remember. incredibly embarrassing. well,  in the end there's only mi mi from Höcke. Seriousness,  0 solutions 0 replies 0 so the AfD is nothing in this duel either more than 1 howler monkey party without content and once again offers fake news instead of solutions, 1.  Only comfort is, that no one will make sense of it to form a coalition with the AfD, because the AfD is not civic, she is völkisch and this agenda we left behind in the forties. never again. ","habt ihr das TV Duell zwischen CDU Vogt und Bernd Adolf bei Themo bestellt? Hit äh, Höcke gesehen was? 1 Kasperle Theater oder? und Leute bei aller Liebe und teilsberechtigte Angst vor dem Problem unserer Zeit, wie kann man die völlige konzeptlosigkeit in Bernd Höckes Vision einer völkischen Politik nicht sehen? man davon abgesehen, dass Höcker absolut nicht zu dem steht, was er so propagiert, Erinnerungslücken ins Holz, schamanieraufweis und statt antworten nur Polemik versprüht wie 1 röstiger Zwergpudel auf der Hundewiese verhasst, wenn er sich in Gruden Theorien über die remigation ausgewandert hat. Deutscher Vogt muss eigentlich gar nix machen. Höcke zerlegt sich komplett selbst. er offenbart sein fehlendes Verständnis für die Bedeutung Deutschlands als Exportnation, redet sich 1 decksitz schön und phaselt von klimahysterie in der EU, damit übrigens immer mehr Menschen wegen den folgen des klimawandes flüchten müssen. er ist also gegen Maßnahmen, die Fluchtursachen bekämpfen, gleichzeitig gegen die Aufnahme von Flüchtenden. what the fuck? ist ja auch nicht so, dass alle seriösen Klimaforscher seit 50 Jahren vor dem Mensch gemachten Klimawandel waren. doch ist so und wir eigentlich nicht hysterisch genug sein könnten, wenn man mal schaut, was auf der Welt so klimatechnisch abgeht. na ja, richtig lustig in diesem Reality showartigen tvdl fand ich die offensichtlich erfundenen Stories von Bürgern, die die Höcke weinend berichten, dass sie sich nix mehr leisten können. OB er denen dann auch erzählt hat, dass die Politik der AfD die Situation noch verschlimmert würde Stichwort, Sozialleistung begrenzen, weniger Steuern für. Reiche und so beim alten remigrationslied haben übrigens beide ordentlich mit eingestimmt. doch auch da übersieht Höcke, dass jeder 4. Arzt im Thüringischen Kliniken Aus dem Ausland kommt. den Fachkräfte Mangel will er ja aber ohnehin durch massenzeugung Deutscher Babys lösen. ich würd mich ja nicht von einem Baby verarzten lassen. na ja, als zirke nach den unterirdischen Passagen seines Mein kampfartigen Buchs befragt wurde, konnte er sich nicht erinnern. unfassbar peinlich. na ja, am Ende gibt's von Höcke nur noch mi mi mi. Seriosität, 0 Lösungen 0 antworten 0 die AfD ist also auch in diesem Duell nichts weiter als 1 brüllaffenfeier ohne Inhalt und bietet abermals Fake News statt Lösungen, 1. einziger Trost ist es, dass niemand bei Verstand mit AfD koalieren wird, denn die AfD ist nicht bürgerlich, sie ist völkisch und diese Agenda haben wir in den Vierzigern hinter uns gelassen. nie wieder. "
28,7356646145155812640,2024-04-11T18:24:25,61,DE,2470,425,427,53300,Die 10 Städte mit den meisten AFD Wählern in Sachsen. #stadt #afd #sachsen ,False,,digitaler.globus,Digitaler Globus,,,,,,False,afd sachsen / Städte in Deutschland,https://www.tiktok.com/@digitaler.globus/video/7356646145155812640,"the 10 cities with the most AfD voters in Saxony 10th place, this year's Werder AfD vote share,  39 comma 5 percent 9th place, Zwickau AfD vote share,  40 comma 2 percent 8th place, Freital AfD vote share,  41 comma 6 percent 7th place, Radebeul AfD vote share, 42 comma 9 percent 6th place,  Plauen AfD vote share, 44 comma 3 percent place 5, buten AfD vote share,  45 comma 7 percent 4th place,  Bautzen AfD vote share,  47 comma 2 percent 3rd place,  Pirna AfD vote share,  51 comma 6 percent second place, Freiberg AfD vote share, 53 comma 1 percent place 1, Girlids AfD vote share,  55 comma 8 percent. ","die 10 Städte mit den meisten AfD Wählern in Sachsen Platz 10, heuer's Werder AfD stimmenanteil, 39 Komma 5 Prozent Platz 9, Zwickau AfD stimmenanteil, 40 Komma 2 Prozent Platz 8, Freital AfD stimmenanteil, 41 Komma 6 Prozent Platz 7, Radebeul AfD stimmenanteil, 42 Komma 9 Prozent Platz 6, Plauen AfD stimmenanteil, 44 Komma 3 Prozent Platz 5, maisen AfD stimmenanteil, 45 Komma 7 Prozent Platz 4, Bautzen AfD stimmenanteil, 47 Komma 2 Prozent Platz 3, Pirna AfD stimmenanteil, 51 Komma 6 Prozent Platz 2, Freiberg AfD stimmenanteil, 53 Komma 1 Prozent Platz 1, girlids AfD stimmenanteil, 55 Komma 8 Prozent. "
29,7361417792173706529,2024-04-24T15:00:50,128,DE,279,7,14,10900,عضو حذب AFD که به چین جاسوسی میکرد دستگیر شد.,False,,omid.ehsas.2,Omid_ehsas,,,,,,False,afd remigration,https://www.tiktok.com/@omid.ehsas.2/video/7361417792173706529,,
30,7356712388395142433,2024-04-11T22:41:27,14,DE,2244,238,23,16100,Schlimm #viral #ausländer #foryou #fyp #foryoupage ,False,,arman.sndzk2,Sandzo_1,,,,,,False,ausländer / afd wahlen,https://www.tiktok.com/@arman.sndzk2/video/7356712388395142433,,
31,7357634681602362656,2024-04-14T10:20:29,40,DE,3689,74,272,31700,#AfD #china #peking #bejing #verkehrspolitik ,False,,miguelklaussafd,Miguel Klauß,,,,,,False,driving in china / china / verkehr kontrolle / walking in china / afd wahlprogramm,https://www.tiktok.com/@miguelklaussafd/video/7357634681602362656,"subway station in Beijing. here you can see 1 closed system, so here is everywhere loaded the entire tracks, so to speak so that no one can be pushed onto the tracks or uh can fall down. so security is here or will be great here written.  1 good model could also be considered for Germany, because many people are being left in front of the tracks pushed.  we know why,  but well, does not happen here. they don't have that clientele here, but they still have the safety the tracks to have glassed in. ","U Bahn Station in Peking. hier sieht man 1 geschlossenes System, also hier ist überall die gesamte Gleise eingeglastet, sozusagen so dass niemand auf die Gleise geschubt werden kann oder äh runterfallen kann. also Sicherheit ist hier oder wird hier groß geschrieben. 1 gutes Modell könnte man sich auch für Deutschland überlegen, weil mittlerweile werden viele Personen vor den Gleisen geschubst. wir wissen warum, aber na ja, passiert hier nicht. die haben hier dieses Klientel nicht, aber sie haben trotzdem die Sicherheit die Gleisen eingeglasst zu haben. "
32,7360001160889011489,2024-04-20T19:23:33,82,DE,1171,137,208,25500,#dresden 1945 nach Kriegsende. #Deutschland #ww2 #geschichte #history #ww2germany #wiederaufbau #europa #afd  #deutschlanddeinegeschichte ,False,,_deutsche_geschichte_,🇩🇪Deutsche - Geschichte🇩🇪,,,,,,False,germany world war 2 / ww2 germany / ww2 germany edits / deutschland / germany empire ww2 / germany 1945 zone wars / germany / germany now vs then / 1945 deutschland liegt in flammen / Deutschland den deutschen,https://www.tiktok.com/@_deutsche_geschichte_/video/7360001160889011489,"April 1945 after the end of the war. the destruction of was the highlight Allied targeted allied mos area bomb against the German civilian population to break their morale. of NS propaganda Bot the Bombing of once again opportunity to appeal to the Germans' will to persevere. in the night from 13 to 14. february. 19. 45 took place on the around with a population of 600,000 one of the most devastating air raids on a city in the 2nd World War. 773 British bombers threw in 2 attack waves first huge quantities of explosive bombs AB. by destroying the roofs and windows the incendiary bombs that were subsequently dropped could be have a greater effect. its firestorm destroyed around 80,000 apartments and their heat effect deformed all the glass in the city center. the British night attack on the unprotected city followed on the day the area bombing by 311 American bombers. a commission of historians commissioned by, the 2.004-2.010,  i.e.  was active for 6 years to determine the casualty figures, stated maximum 25,000 dead from the air raids. ","Dresden 1945 nach Kriegsende. die Zerstörung Dresdens war der Höhepunkt gezielter flächenbombard Mos der Alliierten gegen die deutsche Zivilbevölkerung um deren Moral zu brechen. der NS Propaganda Bot die Bombardierung von Dresden noch einmal Gelegenheit an den Durchhaltewillen der Deutschen zu appellieren. in der Nacht vom 13. auf den 14.februar.19. 45 erfolgte auf das rund 600.000 Einwohner zählende Dresden einer der verheerensten Luftangriffe auf eine Stadt im 2.. Weltkrieg. 773 britische Bomber warfen in 2 angriffswellen zunächst gewaltige Mengen an Sprengbomben AB. durch die Zerstörung der Dächer und Fenster konnten die anschließend abgeworfenen Brandbomben eine größere Wirkung entfalten. ihr Feuersturm zerstörte rund 80.000 Wohnungen und ihre hitzeeinwirkung deformierte sämtliches Glas in der Innenstadt. dem britischen Nachtangriff auf die ungeschützte Stadt folgte am Tag die flächenbombardierung durch 311 amerikanische Bomber. eine von Dresden beauftragte Historiker Kommission, die 2.004-2.010, also 6 Jahre tätig war um die Opferzahlen zu ermitteln, konstatierten maximal 25.000 tote durch die Luftangriffe. "
33,7354406209337806112,2024-04-05T17:32:19,32,DE,2510,22,673,23000,"sehe schon die “so siehst du schon aus” kommentare, nehm ich als kompliment. #hethey #fckafd #fcknzs #zecke #links ",False,,yourf4vgae,nobody,,,,,,False,zecke,https://www.tiktok.com/@yourf4vgae/video/7354406209337806112,,
34,7362177684341902625,2024-04-26T16:09:39,77,DE,2003,28,83,14400,"Was glaubt ihr, woran das liegt? 🫠 #politik #links #afd #grüne #ampel ",False,,thesimondavid,Simon David Dressler,,,,,,False,ampel regierung / afd wahlen / adf / ampel regierung rücktritt / afd stand / politik deutschland / ampel_2024 / afdfraktionimbundestag,https://www.tiktok.com/@thesimondavid/video/7362177684341902625,"22% of young people would say,  according to a survey  vote for the s from the AfD  and I wanted to explain briefly why that is and, in a sense,  also give the all-clear. It is not because, that the AfD TikTok for years  asKommunikationsmedium  has taken and the other parties basically said: ""Oh so,  young people are on TikTok?  . Hm, shit$$never mind,  we don't have to communicate with them! "" Nor is it because rents in cities, so where young people want to study and work, become increasingly priceless, and no ruling party is so really interested, to change something about that. And don't worry:  It's not because of that either, that young people  play such a small role in political discourse, that when wars break out everywhere again, seems to be the first reaction from politicians, to want to reintroduce conscription, thanks to the one then in case of emergency  could burn young people at the front. No no, these are all no reasons  forPolitikverdrossenheit in young people, the real reasons are  😱😠Wokeness🤯🤬 and that we still talk too little about it, how much the evil recipients of citizen income actually  and harm refugees. We should talk even more about this  and even less about the concerns of young people and then it also works out with the fight against the AfD! ","22 % der jungen Leute würden laut einer Umfrage  die Faschisten von der AfD wählen  und ich wollte mal kurz erklären, woran das liegt und gewissermaßen auch Entwarnung geben. Es liegt nicht daran, dass die AfD TikTok seit Jahren  als Kommunikationsmedium  Ernst genommen hat und die anderen Parteien basically gesagt haben: „Ach so, junge Leute sind auf TikTok? Hm, schei$$egal,  wir müssen ja nicht mit ihnen kommunizieren!“ Es liegt auch nicht daran, dass die Mieten in Städten, also da, wo junge Leute halt studieren und arbeiten wollen, immer unbezahlbarer werden, und keine Regierungspartei so wirklich interessiert ist, daran mal was zu ändern. Und keine Sorge:  Es liegt auch auf keinen Fall daran, dass junge Menschen  eine so kleine Rolle im politischen Diskurs spielen, dass wenn mal wieder überall Kriege ausbrechen, die erste Reaktion von Politikern zu sein scheint, eine Wehrpflicht wieder einführen zu wollen, dank der man dann im Ernstfall  junge Menschen an der Front verheizen könnte. Nein nein, das sind alles keine Gründe  für Politikverdrossenheit bei jungen Menschen, die wahren Gründe sind  😱😠Wokeness🤯🤬 und dass wir noch zu wenig darüber reden, wie sehr uns eigentlich die bösen Bürgergeldempfänger  und Flüchtlinge schaden. Darüber sollten wir noch mehr reden  und noch weniger über die Belange von jungen Menschen und dann klappt's auch mit der AfD-Bekämpfung! "
35,7356109212604255521,2024-04-10T07:40:59,65,DE,8026,1150,228,41300,#deshalbafd #afd #jungealternative #ja #weidel #aliceweidel #deutschland #germany #politik #politics #🇩🇪 #seischlauwählblau ,False,,cxrv1n,𝐂𝐗𝐑𝐕𝟏𝐍 | 🇩🇪✝️,,,,,,False,aliceweidel / aliceweidel_afd / politik deutschland / junge liberale / alice weidel in jung / alice / afd wahlen / junge nationalisten / alice weidel früher / deutschland,https://www.tiktok.com/@cxrv1n/video/7356109212604255521,"it has now become 1. . times made crime an issue for foreigners. how many years ago was that now? of the border opening?  9 years. after 9 years we read the 1st time, that we are dealing here with a foreigner crime have to do.  oh what? actually? we were 11.  proud country, 1 Land of Virtues, of order and discipline.  made in Germany. that was something, if 1.  product from Germany Kam, that was something.  it was 1 good product, it was 1 technologically high quality product. our engineers,  ourgeisteswissenschaftler and all those who have worked, they counted for something, because they were very well trained Germany was 1 Top in patent applications worldwide. yes,  where are we today? we have landed in nowhere. we look ahead, because only the alternative for Germany is a realregierungsalternative. give us our votes in the kommunalwaren, in the European election. ","es wurde jetzt zum 1.. mal die Ausländer Kriminalität zum Thema gemacht. wie viel Jahre ist das jetzt her? der grenzeöffnung? 9 Jahre. nach 9 Jahren lesen wir das 1.. Mal, dass wir es hier mit einer Ausländer Kriminalität zu tun haben. ach was? tatsächlich? wir waren 11. stolzes Land, 1 Land der Tugenden, der Ordnung und der Disziplin. made in Germany. das war etwas, wenn 1. Produkt Aus Deutschland Kam, das war etwas. es war 1 gutes Produkt, es war 1 technologisch hochwertiges Produkt. unsere Ingenieure, unsere geisteswissenschaftler und all diejenigen, die gearbeitet haben, die zählten etwas, weil sie sehr gut ausgebildet waren Deutschland war 1 Spitzenreiter in den Patentanmeldung weltweit. ja, wo sind wir denn heute? wir sind im nirgendwo gelandet. wir schauen nach vorne, denn nur die Alternative für Deutschland ist eine echte regierungsalternative. geben sie uns unsere Stimmen bei den kommunalwaren, bei der Europa Wahl. "
